"SMILES","Molecular Weight","Polar Area","Complexity","XLogP","Heavy Atom Count","H-Bond Donor Count","H-Bond Acceptor Count","Rotatable Bond Count","Exact Mass","Monoisotopic Mass","Charge","Covalent Unit Count","Isotopic Atom Count","Total Atom Stereo Count","Defined Atom Stereo Count","Undefined Atom Stereo Count","Total Bond Stereo Count","Defined Bond Stereo Count","B","Br","C","Cl","F","H","I","N","Na","O","P","S","Si"
"CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=C(N3C)C=C(C=C4)O",310.35,74.2,474,1.2,23,2,3,2,310.143,310.143,0,1,0,0,0,0,0,0,0,0,17,0,0,18,0,4,0,2,0,0,0
"COC1=C(C=C2CC(C(=O)C2=C1)CC3CCN(CC3)CC4=CC=CC=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O",541.6,146,843,0.1,39,4,10,8,541.231,541.231,0,1,0,6,5,1,0,0,0,0,29,0,0,35,0,1,0,9,0,0,0
"COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)OC",559.5,200,894,0.8,40,5,14,7,559.191,559.191,0,1,0,5,5,0,0,0,0,0,25,0,0,29,0,5,0,10,0,0,0
"C1[C@H]2CC(CC3N2C[C@@H](C1C3)O)OC(=O)C4=CNC5=CC=CC=C54",326.4,65.6,497,3.2,24,2,4,3,326.163,326.163,0,1,0,3,2,1,0,0,0,0,19,0,0,22,0,2,0,3,0,0,0
"CN1CC[C@@]23C=C[C@H](C[C@@H]2OC4=C(C=CC(=C34)C1)O)O",273.33,52.9,426,1.5,20,2,4,0,273.136,273.136,0,1,0,3,3,0,0,0,0,0,16,0,0,19,0,1,0,3,0,0,0
"C1CC(CC1[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3)O",322.4,103,493,0.8,24,2,5,4,322.154,322.154,0,1,0,3,1,2,0,0,0,0,17,0,0,18,0,6,0,1,0,0,0
"CC(C)NCC(COC1=CC=CC(=C1C(=O)O)N)O",268.31,105,286,-1.2,19,4,6,7,268.142,268.142,0,1,0,1,0,1,0,0,0,0,13,0,0,20,0,2,0,4,0,0,0
"C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)O)C(=O)O)[C@@H]([C@@H](C)O)C(=O)O",374.4,181,609,-2.4,25,6,10,7,374.115,374.115,0,1,0,6,6,0,0,0,0,0,15,0,0,22,0,2,0,7,0,1,0
"CC1=CC(=C(C(=C1/C=C/C(=C/CCC(C)C(=O)O)/C)C)C)OC",316.4,46.5,438,5.6,23,1,3,7,316.204,316.204,0,1,0,1,0,1,2,2,0,0,20,0,0,28,0,0,0,3,0,0,0
"COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O",545.5,214,878,0.1,39,5,14,6,545.176,545.176,0,1,0,5,5,0,0,0,0,0,24,0,0,27,0,5,0,10,0,0,0
"CC(C)(CO)C1=CC2=NN=C(N2N=C1OCC3=NC=NN3)C4=CC=CC=C4F",383.4,114,528,1.9,28,2,8,6,383.151,383.151,0,1,0,0,0,0,0,0,0,0,18,0,1,18,0,7,0,2,0,0,0
"C1CCC(CC1)(C2=CC=CC=C2)[N+]3=CCCCC3",242.38,3,293,3.2,18,0,0,2,242.191,242.191,1,1,0,0,0,0,0,0,0,0,17,0,0,24,0,1,0,0,0,0,0
"C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2N(CC(C3)C)O",524.6,200,921,1,36,5,9,9,524.242,524.242,0,1,0,4,3,1,0,0,0,0,23,0,0,36,0,6,0,6,0,1,0
"CN(C)C(=O)C(CC[N+]1=CC=C(C=C1)C2=CC=C(C=C2)Cl)(C3=CC=CC=C3)C4=CC=CC=C4",456,24.2,577,6.1,33,0,1,7,455.189,455.189,1,1,0,0,0,0,0,0,0,0,29,1,0,28,0,2,0,1,0,0,0
"CC1=C(N(C=C1C(=O)NC2=CC=C(C=C2)S(=O)(=O)C)CCO[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)C4=CC=CC=C4C(F)(F)F",642.6,193,1110,1.5,44,5,13,9,642.15,642.15,0,1,0,5,5,0,0,0,0,0,28,0,3,29,0,2,0,10,0,1,0
"C=C1C=CN=C2C1=NC(=O)C3=C(N2C4CC4)N=CC=C3",264.28,57.9,570,1.4,20,0,3,1,264.101,264.101,0,1,0,0,0,0,0,0,0,0,15,0,0,12,0,4,0,1,0,0,0
"CC1=C(C=CC=C1C(=O)NC2=CN=C(C=C2)N(C[C@H](C)O)CC(=O)C)C3=CC=C(C=C3)OC(F)(F)F",501.5,91.8,730,4.8,36,2,9,9,501.188,501.188,0,1,0,1,1,0,0,0,0,0,26,0,3,26,0,3,0,4,0,0,0
"CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CC[C@H](NC4=O)O)O",644.8,140,974,5.4,47,5,6,15,644.357,644.357,0,1,0,5,5,0,0,0,0,0,37,0,0,48,0,4,0,6,0,0,0
"COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCC(=O)O",393.4,103,580,3.1,29,2,8,10,393.132,393.132,0,1,0,0,0,0,0,0,0,0,21,0,0,19,0,3,0,5,0,0,0
"C1=CC=C(C=C1)OC2=CC=C(C=C2)C3=NN(C4=NC=NC(=C34)N)[C@H](CCCO)CNC(=O)C(CO)O",492.5,169,675,1,36,5,9,11,492.212,492.212,0,1,0,2,1,1,0,0,0,0,25,0,0,28,0,6,0,5,0,0,0
"C1CC1[C@@]2(C3=C(C(=CC(=C3)Cl)O)NC(=O)N2)C#CC4=CC=CC=N4",339.8,74.3,581,2.4,24,3,3,3,339.077,339.077,0,1,0,1,1,0,0,0,0,0,18,1,0,14,0,3,0,2,0,0,0
"CC1=CC(=CC(=C1C2=CC(=CC=C2)C(=O)O)C)OCCCS(=O)(=O)C",362.4,89.1,527,3.5,25,1,5,7,362.119,362.119,0,1,0,0,0,0,0,0,0,0,19,0,0,22,0,0,0,5,0,1,0
"COC1=C(C=C(C=C1)OC(F)(F)F)CN[C@@H]2[C@@H](NC(=O)CC2=O)C3=CC=CC=C3",408.4,76.7,581,3.1,29,2,8,6,408.13,408.13,0,1,0,2,2,0,0,0,0,0,20,0,3,19,0,2,0,4,0,0,0
"CCN1C2=C(C=CC=N2)NC(=O)C3=C1N=CC(=C3)CCOC4=CC=[N+](C5=CC=CC=C54)[O-]",427.5,92.8,651,2.6,32,1,6,5,427.164,427.164,0,1,0,0,0,0,0,0,0,0,24,0,0,21,0,5,0,3,0,0,0
"CC1=NC=C(N1CC(CN2CCOCC2)OS(=O)(=O)O)[N+](=O)[O-]",350.35,148,499,-3,23,1,9,6,350.09,350.09,0,1,0,1,0,1,0,0,0,0,11,0,0,18,0,4,0,7,0,1,0
"C[C@](CO)(C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O)O",349.4,107,455,1.4,25,4,5,7,349.189,349.189,0,1,0,2,2,0,0,0,0,0,19,0,0,27,0,1,0,5,0,0,0
"C1C2=C(C=CC(=C2)C(=O)O)N(C1=O)C3=C(C=CC=C3Cl)F",305.69,57.6,447,2.8,21,1,4,2,305.025,305.025,0,1,0,0,0,0,0,0,0,0,15,1,1,9,0,1,0,3,0,0,0
"C1C[C@H]2CN(CCN2C[C@H]1CNC(=O)CCC(=O)O)C3=NC=CC=N3",347.4,98.7,469,-2.3,25,2,7,6,347.196,347.196,0,1,0,2,2,0,0,0,0,0,17,0,0,25,0,5,0,3,0,0,0
"COC1=CC=CC(=C1)NC2=NC=NN3C2=C(C=C3O)CN4CC[C@H]([C@@H](C4)O)N",384.4,121,514,0.7,28,4,8,5,384.191,384.191,0,1,0,2,2,0,0,0,0,0,19,0,0,24,0,6,0,3,0,0,0
"C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)O)O",432.4,174,659,1.6,31,6,10,6,432.106,432.106,0,1,0,5,5,0,1,1,0,0,21,0,0,20,0,0,0,10,0,0,0
"CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4CO)CC1",309.4,41.3,454,1,23,1,3,1,309.184,309.184,0,1,0,0,0,0,0,0,0,0,19,0,0,23,0,3,0,1,0,0,0
"CC1=NC=C(N1C[C@@H](CCl)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)[N+](=O)[O-]",395.75,180,522,-0.9,26,4,10,6,395.073,395.073,0,1,0,6,6,0,0,0,0,0,13,1,0,18,0,3,0,9,0,0,0
"CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)NC3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O",479.5,170,681,1.5,34,7,11,9,479.17,479.17,0,1,0,5,4,1,0,0,0,0,22,0,1,26,0,3,0,8,0,0,0
"CC(=O)N[C@@H](CSC(CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4)CN(C)C)C(=O)O",649.1,180,973,0.7,44,4,12,14,648.193,648.193,0,1,0,3,2,1,0,0,0,0,29,1,1,34,0,6,0,6,0,1,0
"CCCC(CN1C=C(C2=CC=CC=C21)C(=O)C3C(C3(C)C)(C)C)O",327.5,42.2,470,4.4,24,1,2,6,327.22,327.22,0,1,0,1,0,1,0,0,0,0,21,0,0,29,0,1,0,2,0,0,0
"C1=CC=C2C(=C1)C=CC=C2C(=O)C3=NC4=CC=CC=C4N3CCCCC(=O)O",372.4,72.2,566,4.5,28,1,4,7,372.147,372.147,0,1,0,0,0,0,0,0,0,0,23,0,0,20,0,2,0,3,0,0,0
"C[C@H]([C@](CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)N3CCC(CC3)CO",366.4,74.4,453,1.3,26,2,7,6,366.187,366.187,0,1,0,2,2,0,0,0,0,0,18,0,2,24,0,4,0,2,0,0,0
"C[C@@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@H](NCCO2)C3=CC=C(C=C3)F",437.4,30.5,526,4.7,30,1,10,4,437.123,437.123,0,1,0,3,3,0,0,0,0,0,20,0,7,18,0,1,0,2,0,0,0
"CC(C1CC1)NC(=O)C2=C(C(=CC(=C2)Cl)Br)N=C3C4=CC(=NN4C5=C(O3)C=CC=N5)Br",565.6,81.4,726,5.6,31,1,5,4,564.934,562.936,0,1,0,1,0,1,0,0,0,2,21,1,0,16,0,5,0,2,0,0,0
"CC1=C2C(=C(NC1=O)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5",601.4,111,1060,3.2,36,3,6,5,601.062,601.062,0,1,0,0,0,0,0,0,0,0,25,0,1,21,1,5,0,4,0,0,0
"C1CNCCC1N(CC2=CC=C(C=C2)F)C(=O)N",251.3,58.4,273,0.9,18,2,3,3,251.143,251.143,0,1,0,0,0,0,0,0,0,0,13,0,1,18,0,3,0,1,0,0,0
"C1[C@H]2CSC(=N[C@]2(CN1C3=NC=C(C=N3)F)C4=C(C=CC(=C4)NC(=O)C5=NC=CN=C5)F)N",468.5,148,754,1,33,2,10,4,468.129,468.129,0,1,0,2,2,0,0,0,0,0,21,0,2,18,0,8,0,1,0,1,0
"CC(C)(C[C@@H]1CN2CCC3=CC(=C(C=C3[C@H]2CC1=O)OC)OC)O",333.4,59,466,1.5,24,1,5,4,333.194,333.194,0,1,0,2,2,0,0,0,0,0,19,0,0,27,0,1,0,4,0,0,0
"CC1=C(C=C(C=C1)C(C(C)NC)O)C",193.28,32.299,172,1.8,14,2,2,3,193.147,193.147,0,1,0,2,0,2,0,0,0,0,12,0,0,19,0,1,0,1,0,0,0
"CC1=C(C=C[N+]2=C1CSN3C2=NC4=CC=CC=C43)OCC(F)(F)F",352.4,56.2,466,4.1,24,0,6,2,352.073,352.073,1,1,0,0,0,0,0,0,0,0,16,0,3,13,0,3,0,1,0,1,0
"CC1=C(C(=O)C=CN1C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O",315.28,137,542,-1.1,22,4,9,3,315.095,315.095,0,1,0,5,5,0,0,0,0,0,13,0,0,17,0,1,0,8,0,0,0
"CC(C1=CC(=NN1)C(=O)O)O",156.14,86.2,162,-0.4,11,3,4,2,156.053,156.053,0,1,0,1,0,1,0,0,0,0,6,0,0,8,0,2,0,3,0,0,0
"C1COCCN1CC(CN2C(=CN=C2CO)[N+](=O)[O-])O",286.28,117,320,-1.6,20,2,7,5,286.128,286.128,0,1,0,1,0,1,0,0,0,0,11,0,0,18,0,4,0,5,0,0,0
"CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O",723.8,242,1220,1.7,50,7,15,15,723.267,723.267,0,1,0,10,10,0,0,0,0,0,33,0,0,45,0,3,0,13,0,1,0
"CN(CCCNC(=O)C1CCC(=O)O1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC",403.4,129,579,1.3,29,2,9,8,403.186,403.186,0,1,0,1,0,1,0,0,0,0,19,0,0,25,0,5,0,5,0,0,0
"C1=CC=C(C=C1)CNC(=O)CN2C=CN=C2N",230.27,72.9,253,0.4,17,2,3,4,230.117,230.117,0,1,0,0,0,0,0,0,0,0,12,0,0,14,0,4,0,1,0,0,0
"C1CC(=O)CC1[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3",320.3,100,530,0.4,24,1,5,4,320.139,320.139,0,1,0,2,1,1,0,0,0,0,17,0,0,16,0,6,0,1,0,0,0
"C1C(=O)NC2=C(C=C(C=C2O)Cl)N(C1=O)C3=CC=CC=C3",302.71,69.6,425,2.2,21,2,3,1,302.046,302.046,0,1,0,0,0,0,0,0,0,0,15,1,0,11,0,2,0,3,0,0,0
"CC(C)C1=C(C(=C(C(=N1)C(C)C)CO)C2=CC=C(C=C2)F)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O",444.5,114,600,3.7,32,3,7,9,444.219,444.219,-1,1,0,2,2,0,1,1,0,0,25,0,1,31,0,1,0,5,0,0,0
"C1=CC(=CC=C1CCCCCCCC(=O)O)CCC(CO)(CO)N",337.5,104,336,0.1,24,4,5,13,337.225,337.225,0,1,0,0,0,0,0,0,0,0,19,0,0,31,0,1,0,4,0,0,0
"CC1=NC(=CC(=N1)N2CCN(CC2)CCO)NC3=NC=C(S3)C4=NC5=C(CO4)C=CC=C5Cl",486,127,683,3.4,33,2,10,6,485.14,485.14,0,1,0,0,0,0,0,0,0,0,22,1,0,24,0,7,0,2,0,1,0
"COC1=C(C=C2C(=C1)N=C(N=C2N)N3CCN(CC3)C(=O)C4=CC=CO4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O",545.5,214,878,0.1,39,5,14,6,545.176,545.176,0,1,0,5,5,0,0,0,0,0,24,0,0,27,0,5,0,10,0,0,0
"C[C@H](CO)C1CCC(CC1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)O",333.4,86.6,412,3,24,3,4,7,333.194,333.194,0,1,0,2,2,0,0,0,0,0,19,0,0,27,0,1,0,4,0,0,0
"C1[C@H]2[C@@]1(CNC2)C3=CC=C(C=C3)C(=O)O",203.24,49.3,283,-1,15,2,3,2,203.095,203.095,0,1,0,2,2,0,0,0,0,0,12,0,0,13,0,1,0,2,0,0,0
"C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)NC=O)O",520.5,187,722,-2,37,7,11,11,520.206,520.206,0,1,0,7,7,0,0,0,0,0,25,0,0,32,0,2,0,10,0,0,0
"CCN1C2=C(C=CC=N2)NC(=O)C3=C1N=CC(=C3)CCOC4=CC=NC5=CC=CC=C54",411.5,80.2,619,3.6,31,1,6,5,411.17,411.17,0,1,0,0,0,0,0,0,0,0,24,0,0,21,0,5,0,2,0,0,0
"C1C[C@@H]([C@@H](NC1)C2=CC=CC=C2)NCC3=C(C=CC(=C3)OC(F)(F)F)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O",542.5,150,771,-0.1,38,6,13,8,542.188,542.188,0,1,0,7,7,0,0,0,0,0,25,0,3,29,0,2,0,8,0,0,0
"C1=CC(=C(C=C1OC(F)(F)F)CN)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O",383.27,152,493,-2.2,26,5,12,5,383.083,383.083,0,1,0,5,5,0,0,0,0,0,14,0,3,16,0,1,0,8,0,0,0
"C1=CC(=C(C(=C1)OS(=O)(=O)O)Cl)[C@@H](COC(=O)N)O",311.7,145,409,0.1,19,3,7,6,310.987,310.987,0,1,0,1,1,0,0,0,0,0,9,1,0,10,0,1,0,7,0,1,0
"C1C[C@H]2CN(CCN2C[C@H]1CN3C(=O)CCC3=O)C(=N)N",293.36,93.7,450,-1.2,21,2,4,3,293.185,293.185,0,1,0,2,2,0,0,0,0,0,14,0,0,23,0,5,0,2,0,0,0
"C[C@H](CC1=CC(=C(C=C1)OC)S(=O)(=O)N)NCCOC2=CC=CC=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O",556.6,215,857,-1.8,38,6,13,12,556.173,556.173,0,1,0,6,6,0,0,0,0,0,24,0,0,32,0,2,0,11,0,1,0
"CN1C=C(C=N1)C[N+]2(CCC3=CC4=C(C=C3CC2)SC(=N4)N)[O-]",329.4,103,441,1.6,23,1,5,2,329.131,329.131,0,1,0,1,0,1,0,0,0,0,16,0,0,19,0,5,0,1,0,1,0
"C1=CC2=C(C(=NN=C2C(=C1)C3=C(C=CC=C3F)O)C(=O)N)N",298.27,115,424,1.6,22,3,6,2,298.087,298.087,0,1,0,0,0,0,0,0,0,0,15,0,1,11,0,4,0,2,0,0,0
"COC(=O)[C@H](C1=CC=CC=C1Cl)N2CC[C@@H](/C(=C/C(=O)O)/C2)S",355.8,67.8,485,-0.1,23,2,6,5,355.065,355.065,0,1,0,2,2,0,1,1,0,0,16,1,0,18,0,1,0,4,0,1,0
"COC1=CC=CC(=C1)NC2=NC=NN3C2=C(C=C3)CN4CC[C@H]([C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)N",544.6,197,829,-2.9,39,6,13,8,544.228,544.228,0,1,0,7,7,0,0,0,0,0,25,0,0,32,0,6,0,8,0,0,0
"C1C[C@H]2CN(CCN2C[C@H]1CNC(=O)CCC(=O)O)C3=NC=C(C=N3)O",363.4,119,498,-2.6,26,3,8,6,363.191,363.191,0,1,0,2,2,0,0,0,0,0,17,0,0,25,0,5,0,4,0,0,0
"C1=CC=C2C(=C1)C=CC=C2C(=O)C3=C(N(C4=CC=CC=C43)CCCCCF)O",375.4,42.2,527,6.5,28,1,3,7,375.163,375.163,0,1,0,0,0,0,0,0,0,0,24,0,1,22,0,1,0,2,0,0,0
"CC(CCCN1C=C(C2=CC=CC=C21)C(=O)OC3=CC=CC4=C3N=CC=C4)O",374.4,64.4,528,4.1,28,1,4,7,374.163,374.163,0,1,0,1,0,1,0,0,0,0,23,0,0,22,0,2,0,3,0,0,0
"C1C(OC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)C(=O)O",344.15,86.5,430,1.9,22,1,6,4,343.013,343.013,0,1,0,2,0,2,0,0,0,0,13,2,0,11,0,3,0,4,0,0,0
"[2H]C([2H])([2H])OC1=C(C=C2[C@@H]3CC(=O)[C@H](CN3CCC2=C1)CC(C)(C)O)OC([2H])([2H])[2H]",339.5,59,466,1.5,24,1,5,4,339.232,339.232,0,1,6,2,2,0,0,0,0,0,19,0,0,27,0,1,0,4,0,0,0
"C1=CC(=CC=C1N2C3=CC4=C(C3=NNC2=O)C=CC(=C4)Cl)OC(F)(F)F",379.7,53.9,644,4.7,26,1,6,2,379.034,379.034,0,1,0,0,0,0,0,0,0,0,17,1,3,9,0,3,0,2,0,0,0
"C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)N)O",316.4,87.7,334,2,23,4,5,7,316.179,316.179,0,1,0,2,2,0,0,0,0,0,18,0,0,24,0,2,0,3,0,0,0
"CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC(=C5NC4=O)O)F)N",408.4,111,712,1.3,30,4,7,2,408.171,408.171,0,1,0,0,0,0,0,0,0,0,21,0,1,21,0,6,0,2,0,0,0
"CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)N)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C",403.5,128,762,0.8,29,3,5,6,403.258,403.258,0,1,0,6,6,0,0,0,0,0,21,0,0,33,0,5,0,3,0,0,0
"COC1=C(C(=CC=C1)F)C2=NC(C3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC)O",534.9,126,869,4.5,38,3,10,6,534.111,534.111,0,1,0,1,0,1,0,0,0,0,27,1,1,20,0,4,0,5,0,0,0
"C1C([C@@H](OC2=CC=CC=C21)CNCC3=CC(=CN=C3)C4=CC=C(C=C4)F)O",364.4,54.4,458,3.6,27,2,5,5,364.159,364.159,0,1,0,2,1,1,0,0,0,0,22,0,1,21,0,2,0,2,0,0,0
"[2H]C1=C(C(=C2C(=C1[2H])C(=C(N2CCCC(CF)O)[2H])C(=O)C3C(C3(C)C)(C)C)[2H])[2H]",350.5,42.2,490,4.2,25,1,3,7,350.242,350.242,0,1,5,1,0,1,0,0,0,0,21,0,1,28,0,1,0,2,0,0,0
"C1=CC=C2C(=C1)C(=CS2=O)CNS(=O)(=O)N",258.3,117,425,-0.4,16,2,6,3,258.013,258.013,0,1,0,0,0,0,0,0,0,0,9,0,0,10,0,2,0,3,0,2,0
"C1CCN(C1)CCNC(=O)C2=C(C(=C(C=C2)O)O)Cl",284.74,72.8,310,1.6,19,3,4,4,284.093,284.093,0,1,0,0,0,0,0,0,0,0,13,1,0,17,0,2,0,3,0,0,0
"CN1CCC(CC1)N(CC2=CC=C(C=C2)F)C(=O)NCC3=CC(=C(C=C3)OC)O",401.5,65,508,2.8,29,2,5,6,401.211,401.211,0,1,0,0,0,0,0,0,0,0,22,0,1,28,0,3,0,3,0,0,0
"C1[C@H]2CSC(=N[C@]2(CN1C3=NC=C(C=N3)F)C4=C(C=CC(=C4)NC(=O)C5=CNC(=O)C=N5)F)N",484.5,163,924,0.4,34,3,10,4,484.124,484.124,0,1,0,2,2,0,0,0,0,0,21,0,2,18,0,8,0,2,0,1,0
"C1=CC=C(C(=C1)[C@@H](COC(=O)N)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)Cl",391.76,169,508,-0.3,26,5,9,7,391.067,391.067,0,1,0,6,6,0,0,0,0,0,15,1,0,18,0,1,0,9,0,0,0
"C1CC(CCC1CN2C3=CC=CC=C3C(=N2)C(=O)O)O",274.31,75.4,355,2.2,20,2,4,3,274.132,274.132,0,1,0,0,0,0,0,0,0,0,15,0,0,18,0,2,0,3,0,0,0
"C1=CC(=CC=C1C(F)(F)F)NC(=O)/C(=C(/CO)\O)/C#N",286.21,93.4,443,2,20,3,7,3,286.057,286.057,0,1,0,0,0,0,1,1,0,0,12,0,3,9,0,2,0,3,0,0,0
"CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)C(C(=O)O)O)O",602.2,116,925,7.2,42,3,6,12,601.205,601.205,0,1,0,2,1,1,1,1,0,0,35,1,0,36,0,1,0,4,0,1,0
"COC1=CC=CC(=C1)C(=O)CSC\2CCN(C/C2=C/C(=O)O)C(C3=CC=CC=C3F)C(=O)C4CC4",497.6,109,815,1.4,35,1,8,10,497.167,497.167,0,1,0,2,0,2,1,1,0,0,27,0,1,28,0,1,0,5,0,1,0
"CCC1=C(SC(=N1)NCC)C(=O)N",199.28,96.3,188,1.7,13,2,4,4,199.078,199.078,0,1,0,0,0,0,0,0,0,0,8,0,0,13,0,3,0,1,0,1,0
"CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)Cl",475.9,161,626,-1.6,32,6,10,10,475.172,475.172,0,1,0,5,5,0,0,0,0,0,20,1,0,30,0,3,0,8,0,0,0
"CC1(CC2=C(C(=C(N2C1)CC(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)C4=CC=C(C=C4)Cl)C5=CC=CC=C5)C",556,138,889,3.7,39,4,8,7,555.166,555.166,0,1,0,5,5,0,0,0,0,0,29,1,0,30,0,1,0,8,0,0,0
"CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)CO)/C=C/C#N",382.4,118,640,3.8,29,3,7,6,382.154,382.154,0,1,0,0,0,0,1,1,0,0,22,0,0,18,0,6,0,1,0,0,0
"[2H]C1=C(C(=C2C(=C1[2H])C(=C(N2CCCC(=O)O)[2H])C(=O)C3=CC=CC4=CC=CC=C43)[2H])[2H]",362.4,59.3,548,4.4,27,1,3,6,362.168,362.168,0,1,5,0,0,0,0,0,0,0,23,0,0,19,0,1,0,3,0,0,0
"[2H]C([2H])([2H])N=CNC1=C(C=C(C=C1)C)C",165.25,24.4,154,1.7,12,1,1,2,165.135,165.135,0,1,3,0,0,0,0,0,0,0,10,0,0,14,0,2,0,0,0,0,0
"[2H]C([2H])([2H])C([2H])(C([2H])([2H])[2H])N(CCCCOCC(=O)O)C1=CN=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3",426.6,75.6,518,4.5,31,1,6,11,426.265,426.265,0,1,7,0,0,0,0,0,0,0,25,0,0,29,0,3,0,3,0,0,0
"CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)CCCO)C",464.9,95.5,687,4.8,33,3,4,8,464.15,464.15,0,1,0,0,0,0,0,0,0,0,26,1,0,25,0,2,0,4,0,0,0
"CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)S(=O)(=O)C5=CC=C(C=C5)N",723.8,245,1220,1.6,50,6,15,15,723.267,723.267,0,1,0,10,10,0,0,0,0,0,33,0,0,45,0,3,0,13,0,1,0
"C1=CC(=C(N=C1)N2C(=CC(=N2)Br)C(=O)N)Cl",301.53,73.8,280,2,16,1,3,2,299.941,299.941,0,1,0,0,0,0,0,0,0,1,9,1,0,6,0,4,0,1,0,0,0
"COC1=C(C=C2C(=C1)N=C(N=C2N)N3CCN(CC3)C(=O)C4=CC=CO4)O",369.4,118,530,1.7,27,2,8,3,369.144,369.144,0,1,0,0,0,0,0,0,0,0,18,0,0,19,0,5,0,4,0,0,0
